1 2.7322400
2 3.0315900
3 3.2746500
4 3.3365225
5 2.9776440
6 3.2151617
7 3.9123014
8 3.4917013
9 3.1397856
10 3.8233460
11 3.3858109
12 4.0520225
13 3.7567608
14 3.5996236
15 3.3301713
16 3.3999287
17 3.3637118
18 3.6147239
19 3.5638316
